Content,EventId,Extracted Template,,Category,Source,Context_Source,Rule_Score,Similarity_Score,Total_Score
Intel machine check reporting enabled on CPU#0.,E57,Intel machine check reporting enabled on CPU#<*>.,,Seen,Linux,Similarity-Based,0.3,0.927872259,0.613936129
Intel machine check reporting enabled on CPU#0.,E57,Intel machine check reporting enabled on CPU#<*>.,,Seen,Linux,Similarity-Based,0.3,0.927872259,0.613936129
Intel machine check reporting enabled on CPU#0.,E57,Intel machine check reporting enabled on CPU#<*>.,,Seen,Linux,Similarity-Based,0.3,0.927872259,0.613936129
Intel machine check reporting enabled on CPU#0.,E57,Intel machine check reporting enabled on CPU#<*>.,,Seen,Linux,Similarity-Based,0.3,0.927872259,0.613936129
irqbalance startup succeeded,E58,irqbalance startup succeeded,,Unseen,Linux,Rule-Based,0.3,0,0.15
irqbalance startup succeeded,E58,irqbalance startup succeeded,,Unseen,Linux,Rule-Based,0.3,0,0.15
irqbalance startup succeeded,E58,irqbalance startup succeeded,,Unseen,Linux,Rule-Based,0.3,0,0.15
irqbalance startup succeeded,E58,irqbalance startup succeeded,,Unseen,Linux,Rule-Based,0.3,0,0.15
irqbalance startup succeeded,E58,irqbalance startup succeeded,,Unseen,Linux,Rule-Based,0.3,0,0.15
irqbalance startup succeeded,E58,irqbalance startup succeeded,,Unseen,Linux,Rule-Based,0.3,0,0.15
irqbalance startup succeeded,E58,irqbalance startup succeeded,,Unseen,Linux,Rule-Based,0.3,0,0.15
irqbalance startup succeeded,E58,irqbalance startup succeeded,,Unseen,Linux,Rule-Based,0.3,0,0.15
irqbalance startup succeeded,E58,irqbalance startup succeeded,,Unseen,Linux,Rule-Based,0.3,0,0.15
irqbalance startup succeeded,E58,irqbalance startup succeeded,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: No Plug & Play device found,E59,isapnp: No Plug & Play device found,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: No Plug & Play device found,E59,isapnp: No Plug & Play device found,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: No Plug & Play device found,E59,isapnp: No Plug & Play device found,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: No Plug & Play device found,E59,isapnp: No Plug & Play device found,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: No Plug & Play device found,E59,isapnp: No Plug & Play device found,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: No Plug & Play device found,E59,isapnp: No Plug & Play device found,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: No Plug & Play device found,E59,isapnp: No Plug & Play device found,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: No Plug & Play device found,E59,isapnp: No Plug & Play device found,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: No Plug & Play device found,E59,isapnp: No Plug & Play device found,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: No Plug & Play device found,E59,isapnp: No Plug & Play device found,,Unseen,Linux,Rule-Based,0.3,0,0.15
ACPI: Interpreter disabled.,E6,ACPI: Interpreter disabled.,,Unseen,Linux,Rule-Based,0.3,0,0.15
ACPI: Interpreter disabled.,E6,ACPI: Interpreter disabled.,,Unseen,Linux,Rule-Based,0.3,0,0.15
ACPI: Interpreter disabled.,E6,ACPI: Interpreter disabled.,,Unseen,Linux,Rule-Based,0.3,0,0.15
ACPI: Interpreter disabled.,E6,ACPI: Interpreter disabled.,,Unseen,Linux,Rule-Based,0.3,0,0.15
ACPI: Interpreter disabled.,E6,ACPI: Interpreter disabled.,,Unseen,Linux,Rule-Based,0.3,0,0.15
ACPI: Interpreter disabled.,E6,ACPI: Interpreter disabled.,,Unseen,Linux,Rule-Based,0.3,0,0.15
ACPI: Interpreter disabled.,E6,ACPI: Interpreter disabled.,,Unseen,Linux,Rule-Based,0.3,0,0.15
ACPI: Interpreter disabled.,E6,ACPI: Interpreter disabled.,,Unseen,Linux,Rule-Based,0.3,0,0.15
ACPI: Interpreter disabled.,E6,ACPI: Interpreter disabled.,,Unseen,Linux,Rule-Based,0.3,0,0.15
ACPI: Interpreter disabled.,E6,ACPI: Interpreter disabled.,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: Scanning for PnP cards...,E60,Scanning for PnP cards...,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: Scanning for PnP cards...,E60,Scanning for PnP cards...,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: Scanning for PnP cards...,E60,Scanning for PnP cards...,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: Scanning for PnP cards...,E60,Scanning for PnP cards...,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: Scanning for PnP cards...,E60,Scanning for PnP cards...,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: Scanning for PnP cards...,E60,Scanning for PnP cards...,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: Scanning for PnP cards...,E60,Scanning for PnP cards...,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: Scanning for PnP cards...,E60,Scanning for PnP cards...,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: Scanning for PnP cards...,E60,Scanning for PnP cards...,,Unseen,Linux,Rule-Based,0.3,0,0.15
isapnp: Scanning for PnP cards...,E60,Scanning for PnP cards...,,Unseen,Linux,Rule-Based,0.3,0,0.15
Kerberos authentication failed,E61,Kerberos authentication failed,,Unseen,Linux,Rule-Based,0.3,0,0.15
Kerberos authentication failed,E61,Kerberos authentication failed,,Unseen,Linux,Rule-Based,0.3,0,0.15
Kerberos authentication failed,E61,Kerberos authentication failed,,Unseen,Linux,Rule-Based,0.3,0,0.15
Kerberos authentication failed,E61,Kerberos authentication failed,,Unseen,Linux,Rule-Based,0.3,0,0.15
Kerberos authentication failed,E61,Kerberos authentication failed,,Unseen,Linux,Rule-Based,0.3,0,0.15
Kerberos authentication failed,E61,Kerberos authentication failed,,Unseen,Linux,Rule-Based,0.3,0,0.15
Kerberos authentication failed,E61,Kerberos authentication failed,,Unseen,Linux,Rule-Based,0.3,0,0.15
Kerberos authentication failed,E61,Kerberos authentication failed,,Unseen,Linux,Rule-Based,0.3,0,0.15
Kerberos authentication failed,E61,Kerberos authentication failed,,Unseen,Linux,Rule-Based,0.3,0,0.15
Kerberos authentication failed,E61,Kerberos authentication failed,,Unseen,Linux,Rule-Based,0.3,0,0.15
Kernel command line: ro root=LABEL=/ rhgb quiet,E62,Kernel command line: ro <*>=LABEL=/ rhgb quiet,,Seen,Linux,Similarity-Based,0.3,0.881840434,0.590920217
Kernel command line: ro root=LABEL=/ rhgb quiet,E62,Kernel command line: ro <*>=LABEL=/ rhgb quiet,,Seen,Linux,Similarity-Based,0.3,0.881840434,0.590920217
Kernel command line: ro root=LABEL=/ rhgb quiet,E62,Kernel command line: ro <*>=LABEL=/ rhgb quiet,,Seen,Linux,Similarity-Based,0.3,0.881840434,0.590920217
Kernel command line: ro root=LABEL=/ rhgb quiet,E62,Kernel command line: ro <*>=LABEL=/ rhgb quiet,,Seen,Linux,Similarity-Based,0.3,0.881840434,0.590920217
Kernel command line: ro root=LABEL=/ rhgb quiet,E62,Kernel command line: ro <*>=LABEL=/ rhgb quiet,,Seen,Linux,Similarity-Based,0.3,0.881840434,0.590920217
Kernel command line: ro root=LABEL=/ rhgb quiet,E62,Kernel command line: ro <*>=LABEL=/ rhgb quiet,,Seen,Linux,Similarity-Based,0.3,0.881840434,0.590920217
Kernel command line: ro root=LABEL=/ rhgb quiet,E62,Kernel command line: ro <*>=LABEL=/ rhgb quiet,,Seen,Linux,Similarity-Based,0.3,0.881840434,0.590920217
Kernel command line: ro root=LABEL=/ rhgb quiet,E62,Kernel command line: ro <*>=LABEL=/ rhgb quiet,,Seen,Linux,Similarity-Based,0.3,0.881840434,0.590920217
Kernel command line: ro root=LABEL=/ rhgb quiet,E62,Kernel command line: ro <*>=LABEL=/ rhgb quiet,,Seen,Linux,Similarity-Based,0.3,0.881840434,0.590920217
Kernel command line: ro root=LABEL=/ rhgb quiet,E62,Kernel command line: ro <*>=LABEL=/ rhgb quiet,,Seen,Linux,Similarity-Based,0.3,0.881840434,0.590920217
kernel.core_uses_pid = 1,E63,kernel.core_uses_pid = <*>,,Seen,Linux,Similarity-Based,0.4,0.775213231,0.587606616
kernel.core_uses_pid = 1,E63,kernel.core_uses_pid = <*>,,Seen,Linux,Similarity-Based,0.4,0.775213231,0.587606616
kernel.core_uses_pid = 1,E63,kernel.core_uses_pid = <*>,,Seen,Linux,Similarity-Based,0.4,0.775213231,0.587606616
kernel.core_uses_pid = 1,E63,kernel.core_uses_pid = <*>,,Seen,Linux,Similarity-Based,0.4,0.775213231,0.587606616
kernel.core_uses_pid = 1,E63,kernel.core_uses_pid = <*>,,Seen,Linux,Similarity-Based,0.4,0.775213231,0.587606616
kernel.core_uses_pid = 1,E63,kernel.core_uses_pid = <*>,,Seen,Linux,Similarity-Based,0.4,0.775213231,0.587606616
kernel.core_uses_pid = 1,E63,kernel.core_uses_pid = <*>,,Seen,Linux,Similarity-Based,0.4,0.775213231,0.587606616
kernel.core_uses_pid = 1,E63,kernel.core_uses_pid = <*>,,Seen,Linux,Similarity-Based,0.4,0.775213231,0.587606616
kernel.core_uses_pid = 1,E63,kernel.core_uses_pid = <*>,,Seen,Linux,Similarity-Based,0.4,0.775213231,0.587606616
kernel.core_uses_pid = 1,E63,kernel.core_uses_pid = <*>,,Seen,Linux,Similarity-Based,0.4,0.775213231,0.587606616
"klogd 1.4.1, log source = /proc/kmsg started.",E64,"klogd <*>, log source = <*> started.",,Seen,Linux,Similarity-Based,0.5,0.904869485,0.702434742
"klogd 1.4.1, log source = /proc/kmsg started.",E64,"klogd <*>, log source = <*> started.",,Seen,Linux,Similarity-Based,0.5,0.904869485,0.702434742
"klogd 1.4.1, log source = /proc/kmsg started.",E64,"klogd <*>, log source = <*> started.",,Seen,Linux,Similarity-Based,0.5,0.904869485,0.702434742
"klogd 1.4.1, log source = /proc/kmsg started.",E64,"klogd <*>, log source = <*> started.",,Seen,Linux,Similarity-Based,0.5,0.904869485,0.702434742
"klogd 1.4.1, log source = /proc/kmsg started.",E64,"klogd <*>, log source = <*> started.",,Seen,Linux,Similarity-Based,0.5,0.904869485,0.702434742
"klogd 1.4.1, log source = /proc/kmsg started.",E64,"klogd <*>, log source = <*> started.",,Seen,Linux,Similarity-Based,0.5,0.904869485,0.702434742
"klogd 1.4.1, log source = /proc/kmsg started.",E64,"klogd <*>, log source = <*> started.",,Seen,Linux,Similarity-Based,0.5,0.904869485,0.702434742
"klogd 1.4.1, log source = /proc/kmsg started.",E64,"klogd <*>, log source = <*> started.",,Seen,Linux,Similarity-Based,0.5,0.904869485,0.702434742
"klogd 1.4.1, log source = /proc/kmsg started.",E64,"klogd <*>, log source = <*> started.",,Seen,Linux,Similarity-Based,0.5,0.904869485,0.702434742
"klogd 1.4.1, log source = /proc/kmsg started.",E64,"klogd <*>, log source = <*> started.",,Seen,Linux,Similarity-Based,0.5,0.904869485,0.702434742
klogd startup succeeded,E65,"klogd <*>, startup succeeded",,Unseen,Linux,Similarity-Based,0.3,0.78792088,0.54396044
klogd startup succeeded,E65,"klogd <*>, startup succeeded",,Unseen,Linux,Similarity-Based,0.3,0.78792088,0.54396044
klogd startup succeeded,E65,"klogd <*>, startup succeeded",,Unseen,Linux,Similarity-Based,0.3,0.78792088,0.54396044
klogd startup succeeded,E65,"klogd <*>, startup succeeded",,Unseen,Linux,Similarity-Based,0.3,0.78792088,0.54396044
klogd startup succeeded,E65,"klogd <*>, startup succeeded",,Unseen,Linux,Similarity-Based,0.3,0.78792088,0.54396044
klogd startup succeeded,E65,"klogd <*>, startup succeeded",,Unseen,Linux,Similarity-Based,0.3,0.78792088,0.54396044
klogd startup succeeded,E65,"klogd <*>, startup succeeded",,Unseen,Linux,Similarity-Based,0.3,0.78792088,0.54396044
klogd startup succeeded,E65,"klogd <*>, startup succeeded",,Unseen,Linux,Similarity-Based,0.3,0.78792088,0.54396044
klogd startup succeeded,E65,"klogd <*>, startup succeeded",,Unseen,Linux,Similarity-Based,0.3,0.78792088,0.54396044
klogd startup succeeded,E65,"klogd <*>, startup succeeded",,Unseen,Linux,Similarity-Based,0.3,0.78792088,0.54396044
Linux agpgart interface v0.100 (c) Dave Jones,E66,Linux agpgart interface <*> (c) Dave Jones,,Seen,Linux,Similarity-Based,0.4,0.861525081,0.63076254
Linux agpgart interface v0.100 (c) Dave Jones,E66,Linux agpgart interface <*> (c) Dave Jones,,Seen,Linux,Similarity-Based,0.4,0.861525081,0.63076254
Linux agpgart interface v0.100 (c) Dave Jones,E66,Linux agpgart interface <*> (c) Dave Jones,,Seen,Linux,Similarity-Based,0.4,0.861525081,0.63076254
Linux agpgart interface v0.100 (c) Dave Jones,E66,Linux agpgart interface <*> (c) Dave Jones,,Seen,Linux,Similarity-Based,0.4,0.861525081,0.63076254
Linux agpgart interface v0.100 (c) Dave Jones,E66,Linux agpgart interface <*> (c) Dave Jones,,Seen,Linux,Similarity-Based,0.4,0.861525081,0.63076254
Linux agpgart interface v0.100 (c) Dave Jones,E66,Linux agpgart interface <*> (c) Dave Jones,,Seen,Linux,Similarity-Based,0.4,0.861525081,0.63076254
Linux agpgart interface v0.100 (c) Dave Jones,E66,Linux agpgart interface <*> (c) Dave Jones,,Seen,Linux,Similarity-Based,0.4,0.861525081,0.63076254
Linux agpgart interface v0.100 (c) Dave Jones,E66,Linux agpgart interface <*> (c) Dave Jones,,Seen,Linux,Similarity-Based,0.4,0.861525081,0.63076254
Linux agpgart interface v0.100 (c) Dave Jones,E66,Linux agpgart interface <*> (c) Dave Jones,,Seen,Linux,Similarity-Based,0.4,0.861525081,0.63076254
Linux agpgart interface v0.100 (c) Dave Jones,E66,Linux agpgart interface <*> (c) Dave Jones,,Seen,Linux,Similarity-Based,0.4,0.861525081,0.63076254
Linux Plug and Play Support v0.97 (c) Adam Belay,E67,Linux Plug and Play Support <*> (c) Adam Belay,,Seen,Linux,Similarity-Based,0.4,0.83261285,0.616306425
Linux Plug and Play Support v0.97 (c) Adam Belay,E67,Linux Plug and Play Support <*> (c) Adam Belay,,Seen,Linux,Similarity-Based,0.4,0.83261285,0.616306425
Linux Plug and Play Support v0.97 (c) Adam Belay,E67,Linux Plug and Play Support <*> (c) Adam Belay,,Seen,Linux,Similarity-Based,0.4,0.83261285,0.616306425
Linux Plug and Play Support v0.97 (c) Adam Belay,E67,Linux Plug and Play Support <*> (c) Adam Belay,,Seen,Linux,Similarity-Based,0.4,0.83261285,0.616306425
Linux Plug and Play Support v0.97 (c) Adam Belay,E67,Linux Plug and Play Support <*> (c) Adam Belay,,Seen,Linux,Similarity-Based,0.4,0.83261285,0.616306425
Linux Plug and Play Support v0.97 (c) Adam Belay,E67,Linux Plug and Play Support <*> (c) Adam Belay,,Seen,Linux,Similarity-Based,0.4,0.83261285,0.616306425
Linux Plug and Play Support v0.97 (c) Adam Belay,E67,Linux Plug and Play Support <*> (c) Adam Belay,,Seen,Linux,Similarity-Based,0.4,0.83261285,0.616306425
Linux Plug and Play Support v0.97 (c) Adam Belay,E67,Linux Plug and Play Support <*> (c) Adam Belay,,Seen,Linux,Similarity-Based,0.4,0.83261285,0.616306425
Linux Plug and Play Support v0.97 (c) Adam Belay,E67,Linux Plug and Play Support <*> (c) Adam Belay,,Seen,Linux,Similarity-Based,0.4,0.83261285,0.616306425
Linux Plug and Play Support v0.97 (c) Adam Belay,E67,Linux Plug and Play Support <*> (c) Adam Belay,,Seen,Linux,Similarity-Based,0.4,0.83261285,0.616306425
Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,E68,Linux version <*> (bhcompile@bugs.build.redhat.com) (gcc version <*> (Red Hat Linux <*>)) #<*> <*> <*> <*> <*>:<*>:<*> EDT <*>,,Seen,Linux,Similarity-Based,0.466666667,0.910084876,0.688375771
Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,E68,Linux version <*> (bhcompile@bugs.build.redhat.com) (gcc version <*> (Red Hat Linux <*>)) #<*> <*> <*> <*> <*>:<*>:<*> EDT <*>,,Seen,Linux,Similarity-Based,0.466666667,0.910084876,0.688375771
Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,E68,Linux version <*> (bhcompile@bugs.build.redhat.com) (gcc version <*> (Red Hat Linux <*>)) #<*> <*> <*> <*> <*>:<*>:<*> EDT <*>,,Seen,Linux,Similarity-Based,0.466666667,0.910084876,0.688375771
Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,E68,Linux version <*> (bhcompile@bugs.build.redhat.com) (gcc version <*> (Red Hat Linux <*>)) #<*> <*> <*> <*> <*>:<*>:<*> EDT <*>,,Seen,Linux,Similarity-Based,0.466666667,0.910084876,0.688375771
Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,E68,Linux version <*> (bhcompile@bugs.build.redhat.com) (gcc version <*> (Red Hat Linux <*>)) #<*> <*> <*> <*> <*>:<*>:<*> EDT <*>,,Seen,Linux,Similarity-Based,0.466666667,0.910084876,0.688375771
Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,E68,Linux version <*> (bhcompile@bugs.build.redhat.com) (gcc version <*> (Red Hat Linux <*>)) #<*> <*> <*> <*> <*>:<*>:<*> EDT <*>,,Seen,Linux,Similarity-Based,0.466666667,0.910084876,0.688375771
Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,E68,Linux version <*> (bhcompile@bugs.build.redhat.com) (gcc version <*> (Red Hat Linux <*>)) #<*> <*> <*> <*> <*>:<*>:<*> EDT <*>,,Seen,Linux,Similarity-Based,0.466666667,0.910084876,0.688375771
Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,E68,Linux version <*> (bhcompile@bugs.build.redhat.com) (gcc version <*> (Red Hat Linux <*>)) #<*> <*> <*> <*> <*>:<*>:<*> EDT <*>,,Seen,Linux,Similarity-Based,0.466666667,0.910084876,0.688375771
Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,E68,Linux version <*> (bhcompile@bugs.build.redhat.com) (gcc version <*> (Red Hat Linux <*>)) #<*> <*> <*> <*> <*>:<*>:<*> EDT <*>,,Seen,Linux,Similarity-Based,0.466666667,0.910084876,0.688375771
Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,E68,Linux version <*> (bhcompile@bugs.build.redhat.com) (gcc version <*> (Red Hat Linux <*>)) #<*> <*> <*> <*> <*>:<*>:<*> EDT <*>,,Seen,Linux,Similarity-Based,0.466666667,0.910084876,0.688375771
mapped 4G/4G trampoline to ffff3000.,E69,"mapped <*> /<*> trampoline to <*>

This template is derived from the given log message by replacing the specific hexadecimal memory address (ffff3000) with the <*> placeholder. The other parts of the log message (mapped, 4G",,Seen,Linux,Rule-Based,0.5,0,0.25
mapped 4G/4G trampoline to ffff3000.,E69,"mapped <*> /<*> trampoline to <*>

This template is derived from the given log message by replacing the specific hexadecimal memory address (ffff3000) with the <*> placeholder. The other parts of the log message (mapped, 4G",,Seen,Linux,Rule-Based,0.5,0,0.25
mapped 4G/4G trampoline to ffff3000.,E69,"mapped <*> /<*> trampoline to <*>

This template is derived from the given log message by replacing the specific hexadecimal memory address (ffff3000) with the <*> placeholder. The other parts of the log message (mapped, 4G",,Seen,Linux,Rule-Based,0.5,0,0.25
mapped 4G/4G trampoline to ffff3000.,E69,"mapped <*> /<*> trampoline to <*>

This template is derived from the given log message by replacing the specific hexadecimal memory address (ffff3000) with the <*> placeholder. The other parts of the log message (mapped, 4G",,Seen,Linux,Rule-Based,0.5,0,0.25
